timestamp,image_path,object,confidence,x1,y1,x2,y2
20250311-131322,detecciones/deteccion_20250311-131322.png,couch,0.46418359875679016,1,295,353,479
20250311-131322,detecciones/deteccion_20250311-131322.png,couch,0.5775415897369385,1,295,353,479
20250311-131323,detecciones/deteccion_20250311-131323.png,couch,0.43989354372024536,1,296,353,479
20250311-131323,detecciones/deteccion_20250311-131323.png,couch,0.578670859336853,1,296,353,479
20250311-131323,detecciones/deteccion_20250311-131323.png,bed,0.29720208048820496,354,269,639,479
20250311-131323,detecciones/deteccion_20250311-131323.png,couch,0.4756057560443878,1,296,354,479
20250311-131324,detecciones/deteccion_20250311-131324.png,couch,0.4198622703552246,0,296,355,479
20250311-131324,detecciones/deteccion_20250311-131324.png,couch,0.5051651000976562,0,296,355,479
20250311-131324,detecciones/deteccion_20250311-131324.png,couch,0.4408825933933258,1,297,355,479
20250311-131325,detecciones/deteccion_20250311-131325.png,couch,0.41835981607437134,1,297,355,479
20250311-131325,detecciones/deteccion_20250311-131325.png,couch,0.5441157221794128,0,297,355,479
20250311-131325,detecciones/deteccion_20250311-131325.png,couch,0.5297356843948364,0,297,356,479
20250311-131325,detecciones/deteccion_20250311-131325.png,couch,0.515647828578949,0,297,356,479
20250311-131326,detecciones/deteccion_20250311-131326.png,couch,0.3958682417869568,0,298,356,479
20250311-131326,detecciones/deteccion_20250311-131326.png,couch,0.2878551185131073,0,298,356,479
20250311-131326,detecciones/deteccion_20250311-131326.png,bench,0.2859634757041931,8,300,357,479
20250311-131326,detecciones/deteccion_20250311-131326.png,bench,0.3221800625324249,12,302,357,479
20250311-131327,detecciones/deteccion_20250311-131327.png,bench,0.30924370884895325,8,303,358,479
20250311-131327,detecciones/deteccion_20250311-131327.png,bench,0.32490336894989014,5,302,358,479
20250311-131327,detecciones/deteccion_20250311-131327.png,bench,0.3507487177848816,4,302,359,479
20250311-131328,detecciones/deteccion_20250311-131328.png,bench,0.4198189973831177,1,301,358,479
20250311-131328,detecciones/deteccion_20250311-131328.png,bed,0.3408537209033966,3,303,358,479
20250311-131328,detecciones/deteccion_20250311-131328.png,bench,0.26945576071739197,1,301,358,479
20250311-131329,detecciones/deteccion_20250311-131329.png,bench,0.34943053126335144,0,302,359,479
20250311-131329,detecciones/deteccion_20250311-131329.png,bed,0.27956482768058777,3,303,359,479
20250311-131329,detecciones/deteccion_20250311-131329.png,couch,0.3001589775085449,1,301,358,479
20250311-131329,detecciones/deteccion_20250311-131329.png,couch,0.46517321467399597,1,301,358,479
20250311-131329,detecciones/deteccion_20250311-131329.png,bed,0.3425300121307373,5,303,361,479
20250311-131329,detecciones/deteccion_20250311-131329.png,couch,0.4606766104698181,1,301,358,479
20250311-131329,detecciones/deteccion_20250311-131329.png,bed,0.348333477973938,4,303,360,479
20250311-131330,detecciones/deteccion_20250311-131330.png,couch,0.39761799573898315,1,301,359,479
20250311-131330,detecciones/deteccion_20250311-131330.png,bed,0.3663504421710968,3,304,361,479
20250311-131330,detecciones/deteccion_20250311-131330.png,couch,0.34283727407455444,2,301,366,479
20250311-131330,detecciones/deteccion_20250311-131330.png,bench,0.27104371786117554,4,306,364,479
20250311-131330,detecciones/deteccion_20250311-131330.png,couch,0.4476621150970459,1,301,364,479
20250311-131330,detecciones/deteccion_20250311-131330.png,bed,0.35140421986579895,3,306,365,479
20250311-131331,detecciones/deteccion_20250311-131331.png,couch,0.46365857124328613,1,301,366,479
20250311-131331,detecciones/deteccion_20250311-131331.png,bed,0.40486806631088257,2,304,367,479
20250311-131331,detecciones/deteccion_20250311-131331.png,couch,0.4883887469768524,1,302,370,479
20250311-131331,detecciones/deteccion_20250311-131331.png,bed,0.30248793959617615,2,305,370,479
20250311-131331,detecciones/deteccion_20250311-131331.png,couch,0.41986554861068726,1,302,372,479
20250311-131331,detecciones/deteccion_20250311-131331.png,bed,0.3828580975532532,2,306,372,479
20250311-131331,detecciones/deteccion_20250311-131331.png,couch,0.4929223656654358,1,302,374,479
20250311-131331,detecciones/deteccion_20250311-131331.png,bed,0.4386780261993408,2,305,373,479
20250311-131332,detecciones/deteccion_20250311-131332.png,couch,0.4799518585205078,1,302,378,479
20250311-131332,detecciones/deteccion_20250311-131332.png,bed,0.2710437476634979,3,305,377,479
20250311-131332,detecciones/deteccion_20250311-131332.png,bed,0.4987700581550598,1,305,378,479
20250311-131332,detecciones/deteccion_20250311-131332.png,couch,0.43098607659339905,3,303,379,479
20250311-131332,detecciones/deteccion_20250311-131332.png,couch,0.5310388207435608,3,303,382,479
20250311-131332,detecciones/deteccion_20250311-131332.png,bed,0.39712053537368774,2,305,382,479
20250311-131333,detecciones/deteccion_20250311-131333.png,bed,0.48808810114860535,2,305,385,479
20250311-131333,detecciones/deteccion_20250311-131333.png,couch,0.45473966002464294,3,303,385,479
20250311-131333,detecciones/deteccion_20250311-131333.png,bed,0.40493255853652954,10,305,388,479
20250311-131333,detecciones/deteccion_20250311-131333.png,couch,0.36501944065093994,6,303,387,479
20250311-131333,detecciones/deteccion_20250311-131333.png,couch,0.5014016628265381,4,303,389,479
20250311-131333,detecciones/deteccion_20250311-131333.png,bench,0.30169981718063354,6,305,391,479
20250311-131333,detecciones/deteccion_20250311-131333.png,bed,0.46966275572776794,7,305,394,479
20250311-131333,detecciones/deteccion_20250311-131333.png,couch,0.4490986764431,6,303,393,479
20250311-131334,detecciones/deteccion_20250311-131334.png,bed,0.3336849808692932,11,305,400,479
20250311-131334,detecciones/deteccion_20250311-131334.png,couch,0.2522808015346527,7,303,398,479
20250311-131334,detecciones/deteccion_20250311-131334.png,couch,0.3000374734401703,7,304,403,479
20250311-131334,detecciones/deteccion_20250311-131334.png,couch,0.35430556535720825,9,304,408,479
20250311-131334,detecciones/deteccion_20250311-131334.png,bed,0.2583523690700531,2,306,409,479
20250311-131334,detecciones/deteccion_20250311-131334.png,bed,0.3613610565662384,8,306,411,479
20250311-131334,detecciones/deteccion_20250311-131334.png,bed,0.49369367957115173,8,306,416,479
20250311-131334,detecciones/deteccion_20250311-131334.png,couch,0.2818506062030792,1,304,418,479
20250311-131334,detecciones/deteccion_20250311-131334.png,bed,0.4906517267227173,7,306,419,479
20250311-131334,detecciones/deteccion_20250311-131334.png,bed,0.5712079405784607,7,306,424,479
20250311-131335,detecciones/deteccion_20250311-131335.png,bed,0.35433220863342285,17,306,432,479
20250311-131335,detecciones/deteccion_20250311-131335.png,bed,0.31234240531921387,3,2,632,229
20250311-131335,detecciones/deteccion_20250311-131335.png,bed,0.29740750789642334,1,303,437,479
20250311-131335,detecciones/deteccion_20250311-131335.png,bed,0.3196668028831482,4,2,630,229
20250311-131335,detecciones/deteccion_20250311-131335.png,bed,0.2684483826160431,38,307,441,479
20250311-131336,detecciones/deteccion_20250311-131336.png,bed,0.3799777925014496,0,305,449,479
20250311-131336,detecciones/deteccion_20250311-131336.png,couch,0.2710345983505249,13,305,448,479
20250311-131336,detecciones/deteccion_20250311-131336.png,bed,0.2668145000934601,5,3,633,229
20250311-131336,detecciones/deteccion_20250311-131336.png,bed,0.35431161522865295,2,305,453,479
20250311-131336,detecciones/deteccion_20250311-131336.png,bed,0.33051541447639465,6,3,634,229
20250311-131336,detecciones/deteccion_20250311-131336.png,bench,0.3101635277271271,16,307,461,479
20250311-131336,detecciones/deteccion_20250311-131336.png,bed,0.272801011800766,11,5,634,229
20250311-131336,detecciones/deteccion_20250311-131336.png,bench,0.552615761756897,6,308,468,479
20250311-131336,detecciones/deteccion_20250311-131336.png,bed,0.2718445956707001,12,4,635,228
20250311-131337,detecciones/deteccion_20250311-131337.png,bench,0.3720628619194031,4,308,475,479
20250311-131337,detecciones/deteccion_20250311-131337.png,bed,0.3699972927570343,14,4,635,229
20250311-131337,detecciones/deteccion_20250311-131337.png,bed,0.46690142154693604,14,4,634,229
20250311-131337,detecciones/deteccion_20250311-131337.png,couch,0.28684088587760925,3,307,480,479
20250311-131337,detecciones/deteccion_20250311-131337.png,bed,0.4759925603866577,13,4,633,229
20250311-131338,detecciones/deteccion_20250311-131338.png,bed,0.4384396970272064,12,4,633,229
20250311-131338,detecciones/deteccion_20250311-131338.png,bed,0.4555109739303589,11,4,632,229
20250311-131338,detecciones/deteccion_20250311-131338.png,bench,0.4442434012889862,5,307,509,479
20250311-131339,detecciones/deteccion_20250311-131339.png,bed,0.5036675930023193,8,4,633,229
20250311-131339,detecciones/deteccion_20250311-131339.png,bench,0.32281145453453064,8,308,515,479
20250311-131339,detecciones/deteccion_20250311-131339.png,bed,0.5344517827033997,8,4,633,228
20250311-131339,detecciones/deteccion_20250311-131339.png,bed,0.5087769031524658,6,4,632,228
20250311-131339,detecciones/deteccion_20250311-131339.png,bench,0.38423433899879456,10,308,539,479
20250311-131339,detecciones/deteccion_20250311-131339.png,bed,0.2634612023830414,5,308,546,479
20250311-131339,detecciones/deteccion_20250311-131339.png,bed,0.5134801268577576,6,4,634,228
20250311-131339,detecciones/deteccion_20250311-131339.png,bench,0.3321972191333771,37,308,550,479
20250311-131340,detecciones/deteccion_20250311-131340.png,bed,0.4962920546531677,4,5,638,228
20250311-131340,detecciones/deteccion_20250311-131340.png,bed,0.6013831496238708,3,6,637,228
20250311-131340,detecciones/deteccion_20250311-131340.png,bed,0.5882176756858826,2,6,638,228
20250311-131340,detecciones/deteccion_20250311-131340.png,bed,0.5080522298812866,3,7,638,227
20250311-131341,detecciones/deteccion_20250311-131341.png,bed,0.5017251968383789,3,7,636,226
20250311-131341,detecciones/deteccion_20250311-131341.png,bed,0.2711262106895447,61,310,608,479
20250311-131341,detecciones/deteccion_20250311-131341.png,bed,0.40132561326026917,6,11,638,227
20250311-131341,detecciones/deteccion_20250311-131341.png,bed,0.27080169320106506,75,310,631,479
20250311-131341,detecciones/deteccion_20250311-131341.png,bed,0.3051597476005554,94,310,629,479
20250311-131341,detecciones/deteccion_20250311-131341.png,bed,0.2776922285556793,2,311,617,479
20250311-131341,detecciones/deteccion_20250311-131341.png,chair,0.25586047768592834,0,321,87,422
20250311-131342,detecciones/deteccion_20250311-131342.png,bench,0.26050272583961487,0,314,622,479
20250311-131342,detecciones/deteccion_20250311-131342.png,bed,0.3158591091632843,16,313,634,479
20250311-131343,detecciones/deteccion_20250311-131343.png,couch,0.2844249904155731,35,316,638,479
20250311-131346,detecciones/deteccion_20250311-131346.png,couch,0.2905435264110565,444,323,639,479
20250311-131346,detecciones/deteccion_20250311-131346.png,chair,0.27872753143310547,447,324,639,479
20250311-131346,detecciones/deteccion_20250311-131346.png,couch,0.33863428235054016,479,326,639,479
20250311-131346,detecciones/deteccion_20250311-131346.png,couch,0.3722051680088043,511,328,639,479
20250311-131347,detecciones/deteccion_20250311-131347.png,person,0.3092390298843384,530,332,639,479
20250311-131347,detecciones/deteccion_20250311-131347.png,bed,0.2754971981048584,0,302,506,478
20250311-131347,detecciones/deteccion_20250311-131347.png,couch,0.2628081738948822,530,334,639,479
20250311-131347,detecciones/deteccion_20250311-131347.png,bed,0.25547587871551514,0,303,541,479
20250311-131347,detecciones/deteccion_20250311-131347.png,bed,0.34303855895996094,1,301,557,479
20250311-131347,detecciones/deteccion_20250311-131347.png,bed,0.4172210991382599,1,300,586,479
20250311-131347,detecciones/deteccion_20250311-131347.png,couch,0.26930347084999084,1,299,579,478
20250311-131347,detecciones/deteccion_20250311-131347.png,bed,0.3240636885166168,7,299,617,479
20250311-131347,detecciones/deteccion_20250311-131347.png,bed,0.27967503666877747,23,298,631,479
20250311-131348,detecciones/deteccion_20250311-131348.png,bed,0.49804890155792236,56,295,537,479
20250311-131348,detecciones/deteccion_20250311-131348.png,bed,0.40489432215690613,86,296,640,479
20250311-131348,detecciones/deteccion_20250311-131348.png,bed,0.4635396897792816,111,296,636,479
20250311-131349,detecciones/deteccion_20250311-131349.png,bed,0.565322995185852,31,295,640,479
20250311-131349,detecciones/deteccion_20250311-131349.png,bed,0.5291968584060669,131,295,640,479
20250311-131349,detecciones/deteccion_20250311-131349.png,bed,0.33067718148231506,41,293,639,479
20250311-131350,detecciones/deteccion_20250311-131350.png,bed,0.3158593773841858,0,368,160,479
20250311-131351,detecciones/deteccion_20250311-131351.png,umbrella,0.2648785412311554,0,355,231,479
20250311-131351,detecciones/deteccion_20250311-131351.png,bed,0.2540845274925232,379,296,639,479
20250311-131351,detecciones/deteccion_20250311-131351.png,bed,0.3398069143295288,427,298,639,479
20250311-131351,detecciones/deteccion_20250311-131351.png,chair,0.2521892786026001,414,280,536,321
20250311-131352,detecciones/deteccion_20250311-131352.png,bench,0.2762387692928314,0,277,49,402
20250311-131352,detecciones/deteccion_20250311-131352.png,chair,0.3418175280094147,454,280,587,322
20250311-131352,detecciones/deteccion_20250311-131352.png,bottle,0.3264881372451782,52,243,65,277
20250311-131352,detecciones/deteccion_20250311-131352.png,chair,0.49173927307128906,478,281,611,322
20250311-131352,detecciones/deteccion_20250311-131352.png,bottle,0.37818774580955505,75,242,88,277
20250311-131352,detecciones/deteccion_20250311-131352.png,person,0.28669482469558716,0,184,30,364
20250311-131352,detecciones/deteccion_20250311-131352.png,chair,0.4594722092151642,501,281,637,325
20250311-131352,detecciones/deteccion_20250311-131352.png,bench,0.2863249182701111,0,274,117,405
20250311-131352,detecciones/deteccion_20250311-131352.png,clock,0.28095579147338867,23,186,57,218
20250311-131353,detecciones/deteccion_20250311-131353.png,bench,0.42890921235084534,0,271,177,400
20250311-131353,detecciones/deteccion_20250311-131353.png,dining table,0.4243437945842743,1,350,482,479
20250311-131353,detecciones/deteccion_20250311-131353.png,bottle,0.42034220695495605,176,240,189,273
20250311-131353,detecciones/deteccion_20250311-131353.png,bench,0.37591466307640076,0,272,195,389
20250311-131353,detecciones/deteccion_20250311-131353.png,person,0.335356205701828,0,262,10,279
20250311-131353,detecciones/deteccion_20250311-131353.png,dining table,0.3276512026786804,1,349,508,479
20250311-131353,detecciones/deteccion_20250311-131353.png,bench,0.319074809551239,1,204,211,392
20250311-131353,detecciones/deteccion_20250311-131353.png,person,0.271148145198822,18,263,30,281
20250311-131353,detecciones/deteccion_20250311-131353.png,dining table,0.6442530155181885,1,349,524,479
20250311-131353,detecciones/deteccion_20250311-131353.png,bench,0.5067942142486572,0,271,227,390
20250311-131353,detecciones/deteccion_20250311-131353.png,bench,0.42237603664398193,1,269,243,386
20250311-131354,detecciones/deteccion_20250311-131354.png,bench,0.3796592950820923,3,269,258,389
20250311-131354,detecciones/deteccion_20250311-131354.png,dining table,0.34296390414237976,1,349,577,479
20250311-131354,detecciones/deteccion_20250311-131354.png,bench,0.4255311191082001,24,270,271,387
20250311-131354,detecciones/deteccion_20250311-131354.png,chair,0.6365258693695068,545,303,639,479
20250311-131354,detecciones/deteccion_20250311-131354.png,bench,0.5560991764068604,39,270,284,383
20250311-131354,detecciones/deteccion_20250311-131354.png,dining table,0.35617002844810486,0,349,622,479
20250311-131354,detecciones/deteccion_20250311-131354.png,bench,0.4357886016368866,56,270,297,384
20250311-131354,detecciones/deteccion_20250311-131354.png,chair,0.3731617033481598,561,304,639,479
20250311-131354,detecciones/deteccion_20250311-131354.png,dining table,0.282432496547699,2,350,615,479
20250311-131354,detecciones/deteccion_20250311-131354.png,chair,0.318590372800827,577,304,639,476
20250311-131354,detecciones/deteccion_20250311-131354.png,bench,0.29096221923828125,69,267,308,384
20250311-131354,detecciones/deteccion_20250311-131354.png,dining table,0.27266085147857666,3,350,631,479
20250311-131354,detecciones/deteccion_20250311-131354.png,dining table,0.3504321873188019,18,350,630,479
20250311-131354,detecciones/deteccion_20250311-131354.png,bench,0.33097484707832336,83,269,321,383
20250311-131354,detecciones/deteccion_20250311-131354.png,chair,0.32897016406059265,593,306,639,464
20250311-131355,detecciones/deteccion_20250311-131355.png,bench,0.30414220690727234,96,268,332,384
20250311-131355,detecciones/deteccion_20250311-131355.png,dining table,0.2759101092815399,17,351,637,479
20250311-131355,detecciones/deteccion_20250311-131355.png,dining table,0.3049805760383606,13,351,634,479
20250311-131355,detecciones/deteccion_20250311-131355.png,bench,0.2860100269317627,119,270,353,382
20250311-131355,detecciones/deteccion_20250311-131355.png,bench,0.3005494177341461,130,270,365,380
20250311-131356,detecciones/deteccion_20250311-131356.png,bench,0.36599019169807434,141,268,372,381
20250311-131357,detecciones/deteccion_20250311-131357.png,bench,0.41162770986557007,168,268,400,384
20250311-131357,detecciones/deteccion_20250311-131357.png,bench,0.3438754081726074,177,267,408,383
20250311-131358,detecciones/deteccion_20250311-131358.png,bench,0.31748220324516296,185,268,416,384
20250311-131358,detecciones/deteccion_20250311-131358.png,bird,0.4116445481777191,315,323,368,342
20250311-131358,detecciones/deteccion_20250311-131358.png,bench,0.35803309082984924,192,266,424,384
20250311-131358,detecciones/deteccion_20250311-131358.png,bench,0.35689401626586914,200,266,432,383
20250311-131359,detecciones/deteccion_20250311-131359.png,bench,0.2839646339416504,215,265,447,384
20250311-131359,detecciones/deteccion_20250311-131359.png,clock,0.334838330745697,350,184,378,214
20250311-131359,detecciones/deteccion_20250311-131359.png,bench,0.2651437819004059,221,268,455,384
20250311-131400,detecciones/deteccion_20250311-131400.png,bench,0.34710562229156494,228,267,461,385
20250311-131400,detecciones/deteccion_20250311-131400.png,bench,0.3229486346244812,233,266,467,383
20250311-131400,detecciones/deteccion_20250311-131400.png,bench,0.3110635578632355,239,265,473,382
20250311-131401,detecciones/deteccion_20250311-131401.png,bench,0.2639753818511963,245,265,479,384
20250311-131401,detecciones/deteccion_20250311-131401.png,bench,0.3894195854663849,250,262,484,386
20250311-131402,detecciones/deteccion_20250311-131402.png,bench,0.47415339946746826,253,261,491,386
20250311-131402,detecciones/deteccion_20250311-131402.png,bench,0.4699007570743561,257,258,495,387
20250311-131402,detecciones/deteccion_20250311-131402.png,bench,0.3969821333885193,261,258,499,386
20250311-131403,detecciones/deteccion_20250311-131403.png,bench,0.4074675738811493,265,265,502,385
20250311-131403,detecciones/deteccion_20250311-131403.png,bench,0.32718130946159363,268,264,507,385
20250311-131403,detecciones/deteccion_20250311-131403.png,bench,0.4278104305267334,269,264,509,385
20250311-131403,detecciones/deteccion_20250311-131403.png,bench,0.33717456459999084,270,266,511,387
20250311-131403,detecciones/deteccion_20250311-131403.png,bench,0.3723885715007782,270,266,511,386
20250311-131404,detecciones/deteccion_20250311-131404.png,bench,0.30109548568725586,270,263,512,387
20250311-131404,detecciones/deteccion_20250311-131404.png,bench,0.37811464071273804,270,266,512,387
20250311-131405,detecciones/deteccion_20250311-131405.png,bench,0.46240630745887756,270,265,512,386
20250311-131405,detecciones/deteccion_20250311-131405.png,bench,0.38173720240592957,270,266,512,388
20250311-131405,detecciones/deteccion_20250311-131405.png,bench,0.4047328233718872,270,264,512,388
20250311-131405,detecciones/deteccion_20250311-131405.png,bench,0.26317498087882996,394,283,450,345
20250311-131406,detecciones/deteccion_20250311-131406.png,bench,0.4272936284542084,270,263,513,388
20250311-131406,detecciones/deteccion_20250311-131406.png,bench,0.31526026129722595,393,283,450,346
20250311-131406,detecciones/deteccion_20250311-131406.png,bench,0.3460259735584259,269,263,513,389
20250311-131406,detecciones/deteccion_20250311-131406.png,bench,0.2851715385913849,394,284,451,345
20250311-131406,detecciones/deteccion_20250311-131406.png,bench,0.336454302072525,269,265,513,389
20250311-131406,detecciones/deteccion_20250311-131406.png,bench,0.34403368830680847,269,265,514,389
20250311-131407,detecciones/deteccion_20250311-131407.png,bench,0.4303397238254547,269,265,514,389
20250311-131407,detecciones/deteccion_20250311-131407.png,bench,0.32058683037757874,269,264,515,390
20250311-131407,detecciones/deteccion_20250311-131407.png,bench,0.36517220735549927,269,266,515,391
20250311-131407,detecciones/deteccion_20250311-131407.png,bench,0.44007161259651184,269,266,515,392
20250311-131408,detecciones/deteccion_20250311-131408.png,bench,0.4291093349456787,269,267,516,391
20250311-131408,detecciones/deteccion_20250311-131408.png,bench,0.4471937119960785,268,267,516,391
20250311-131409,detecciones/deteccion_20250311-131409.png,bench,0.3315373361110687,268,265,516,393
20250311-131410,detecciones/deteccion_20250311-131410.png,bench,0.2599256634712219,268,266,516,393
20250311-131410,detecciones/deteccion_20250311-131410.png,bench,0.27709469199180603,268,264,517,393
20250407-125925,detecciones/deteccion_20250407-125925.png,chair,0.5132644772529602,152,244,186,301
20250407-125928,detecciones/deteccion_20250407-125928.png,sports ball,0.35288605093955994,36,207,57,225
20250407-125928,detecciones/deteccion_20250407-125928.png,bench,0.3270411491394043,61,247,137,319
20250407-125929,detecciones/deteccion_20250407-125929.png,sports ball,0.26835453510284424,64,207,86,226
20250407-125932,detecciones/deteccion_20250407-125932.png,chair,0.34302711486816406,363,241,395,298
20250407-125935,detecciones/deteccion_20250407-125935.png,bench,0.3690844774246216,441,267,474,297
20250407-125939,detecciones/deteccion_20250407-125939.png,chair,0.38555294275283813,535,240,573,298
20250407-125940,detecciones/deteccion_20250407-125940.png,bench,0.391884446144104,0,273,62,365
20250407-125941,detecciones/deteccion_20250407-125941.png,sports ball,0.4138501286506653,357,206,374,224
20250407-125941,detecciones/deteccion_20250407-125941.png,bench,0.3966946005821228,0,267,79,360
20250407-125942,detecciones/deteccion_20250407-125942.png,bench,0.34952619671821594,0,266,96,352
20250407-125942,detecciones/deteccion_20250407-125942.png,sports ball,0.34547486901283264,371,206,389,224
20250407-125942,detecciones/deteccion_20250407-125942.png,bench,0.7279353141784668,0,264,111,359
20250407-125942,detecciones/deteccion_20250407-125942.png,bench,0.2822068929672241,604,269,639,300
20250407-125942,detecciones/deteccion_20250407-125942.png,sports ball,0.2538289725780487,385,206,404,223
20250407-125943,detecciones/deteccion_20250407-125943.png,bench,0.7192776203155518,0,265,125,354
20250407-125943,detecciones/deteccion_20250407-125943.png,sports ball,0.263735294342041,398,205,416,224
20250407-125944,detecciones/deteccion_20250407-125944.png,bench,0.3322535753250122,1,265,140,362
20250407-125945,detecciones/deteccion_20250407-125945.png,bench,0.37164297699928284,17,265,153,352
20250407-125946,detecciones/deteccion_20250407-125946.png,bench,0.27552148699760437,35,264,165,350
20250407-125947,detecciones/deteccion_20250407-125947.png,bench,0.41310688853263855,472,245,544,310
20250407-125948,detecciones/deteccion_20250407-125948.png,bench,0.33922988176345825,64,262,189,349
20250407-125949,detecciones/deteccion_20250407-125949.png,bench,0.27680936455726624,74,261,200,349
20250407-125951,detecciones/deteccion_20250407-125951.png,bench,0.3169468641281128,99,262,220,345
20250407-125952,detecciones/deteccion_20250407-125952.png,sports ball,0.2565515637397766,499,202,520,221
20250407-125955,detecciones/deteccion_20250407-125955.png,chair,0.26993700861930847,576,241,624,313
20250407-125958,detecciones/deteccion_20250407-125958.png,chair,0.40037021040916443,609,240,639,316
20250407-125958,detecciones/deteccion_20250407-125958.png,bench,0.36867064237594604,609,240,639,316
20250407-130001,detecciones/deteccion_20250407-130001.png,bench,0.30181434750556946,0,262,314,384
20250407-130002,detecciones/deteccion_20250407-130002.png,bench,0.2735932767391205,0,262,320,384
20250407-130003,detecciones/deteccion_20250407-130003.png,bench,0.32287490367889404,0,260,323,385
20250407-130004,detecciones/deteccion_20250407-130004.png,bench,0.3635142743587494,0,261,327,384
20250407-130005,detecciones/deteccion_20250407-130005.png,bench,0.27022936940193176,1,260,328,387
20250407-130006,detecciones/deteccion_20250407-130006.png,bench,0.40370452404022217,1,260,330,382
20250407-130006,detecciones/deteccion_20250407-130006.png,bench,0.4737181067466736,1,261,329,383
20250407-130007,detecciones/deteccion_20250407-130007.png,bench,0.42575836181640625,1,260,331,383
20250407-130007,detecciones/deteccion_20250407-130007.png,bench,0.26182126998901367,214,260,331,343
20250407-130008,detecciones/deteccion_20250407-130008.png,bench,0.4050103425979614,1,260,331,384
20250407-130009,detecciones/deteccion_20250407-130009.png,bench,0.3852500021457672,1,260,331,383
20250407-130010,detecciones/deteccion_20250407-130010.png,bench,0.41964903473854065,0,260,330,384
20250407-130011,detecciones/deteccion_20250407-130011.png,bench,0.4632507264614105,0,260,330,384
20250407-130012,detecciones/deteccion_20250407-130012.png,bench,0.45253485441207886,0,260,331,383
20250407-130012,detecciones/deteccion_20250407-130012.png,bench,0.4534451961517334,0,260,331,386
20250407-130013,detecciones/deteccion_20250407-130013.png,bench,0.3973173201084137,0,261,328,385
20250407-130013,detecciones/deteccion_20250407-130013.png,bench,0.5517635345458984,0,260,333,387
20250407-130014,detecciones/deteccion_20250407-130014.png,bench,0.48688262701034546,0,261,333,387
20250407-130015,detecciones/deteccion_20250407-130015.png,bench,0.4954129755496979,0,260,332,388
20250407-130016,detecciones/deteccion_20250407-130016.png,bench,0.4654272794723511,0,260,332,388
20250407-130017,detecciones/deteccion_20250407-130017.png,bench,0.3788917064666748,0,260,332,390
20250407-130018,detecciones/deteccion_20250407-130018.png,bench,0.42449140548706055,0,260,332,391
20250407-130018,detecciones/deteccion_20250407-130018.png,bench,0.3521907329559326,0,259,332,392
20250407-130019,detecciones/deteccion_20250407-130019.png,bench,0.39576631784439087,0,260,332,392
20250407-130019,detecciones/deteccion_20250407-130019.png,bench,0.29812678694725037,210,260,332,344
20250407-130020,detecciones/deteccion_20250407-130020.png,bench,0.3449603021144867,0,261,331,390
20250407-130020,detecciones/deteccion_20250407-130020.png,bench,0.32707884907722473,210,260,332,346
20250407-130021,detecciones/deteccion_20250407-130021.png,bench,0.30553749203681946,0,261,331,390
20250407-130022,detecciones/deteccion_20250407-130022.png,bench,0.2831772267818451,0,261,332,390
20250407-130023,detecciones/deteccion_20250407-130023.png,bench,0.3115696310997009,0,261,332,390
20250407-130024,detecciones/deteccion_20250407-130024.png,bench,0.3211860656738281,0,261,332,390
20250407-130024,detecciones/deteccion_20250407-130024.png,bench,0.29896071553230286,200,260,331,343
20250407-130025,detecciones/deteccion_20250407-130025.png,bench,0.34156471490859985,0,261,332,391
20250407-130026,detecciones/deteccion_20250407-130026.png,bench,0.31453296542167664,211,260,331,344
20250407-130026,detecciones/deteccion_20250407-130026.png,bench,0.2917337417602539,1,261,331,392
20250407-130026,detecciones/deteccion_20250407-130026.png,bench,0.3078395426273346,1,261,332,392
20250407-130027,detecciones/deteccion_20250407-130027.png,bench,0.34548699855804443,1,261,332,392
20250407-130027,detecciones/deteccion_20250407-130027.png,bench,0.31296196579933167,208,260,331,345
20250407-130028,detecciones/deteccion_20250407-130028.png,bench,0.4039362072944641,207,260,331,346
20250407-130028,detecciones/deteccion_20250407-130028.png,bench,0.32496753334999084,1,261,331,392
20250407-130029,detecciones/deteccion_20250407-130029.png,bench,0.41107267141342163,206,260,331,346
20250407-130029,detecciones/deteccion_20250407-130029.png,bench,0.3597579300403595,1,261,331,393
20250407-130030,detecciones/deteccion_20250407-130030.png,bench,0.5015425086021423,204,260,331,348
20250407-130030,detecciones/deteccion_20250407-130030.png,bench,0.2800822854042053,1,261,331,392
20250407-130030,detecciones/deteccion_20250407-130030.png,bench,0.5358972549438477,201,260,332,349
20250407-130030,detecciones/deteccion_20250407-130030.png,bench,0.25543904304504395,0,261,331,391
20250407-130031,detecciones/deteccion_20250407-130031.png,bench,0.5560504198074341,203,260,332,348
20250407-130032,detecciones/deteccion_20250407-130032.png,bench,0.4964701533317566,205,260,332,347
20250407-130033,detecciones/deteccion_20250407-130033.png,bench,0.5691449642181396,206,260,332,348
20250407-130034,detecciones/deteccion_20250407-130034.png,bench,0.5145869851112366,207,260,332,350
20250407-130035,detecciones/deteccion_20250407-130035.png,bench,0.6493362784385681,208,260,332,350
20250407-130035,detecciones/deteccion_20250407-130035.png,bench,0.2542353868484497,0,263,278,392
20250407-130035,detecciones/deteccion_20250407-130035.png,bench,0.5673555135726929,209,260,332,349
20250407-130035,detecciones/deteccion_20250407-130035.png,bench,0.2782820761203766,0,264,291,391
20250407-130036,detecciones/deteccion_20250407-130036.png,bench,0.5192766189575195,208,260,332,349
